A_ID,父母A,B_ID,父母B,结果_ID,配种结果,去除重复,a+b,“去除重复”列的筛选如果只选 TRUE ，则每种配方只出现一次，方便人眼看，但不方便父母列的搜索。请根据需要筛选此列
83,冰棘兽,101,覆海龙,73,迅雷鸟,TRUE,184,,
110,唤夜兽,74,燧火鸟,73,迅雷鸟,FALSE,184,,
101,覆海龙,83,冰棘兽,73,迅雷鸟,FALSE,184,,
83,冰棘兽,101,腾炎龙,73,迅雷鸟,TRUE,184,,
89,冰帝美露帕,96,焰煌,73,迅雷鸟,TRUE,185,,
89,君王美露帕,96,焰煌,73,迅雷鸟,TRUE,185,,
97,雷冥鸟,88,寒霜兽,73,迅雷鸟,FALSE,185,,
88,寒霜兽,97,雷冥鸟,73,迅雷鸟,TRUE,185,,
74,燧火鸟,111,空涡龙,73,迅雷鸟,TRUE,185,,
111,空涡龙,74,燧火鸟,73,迅雷鸟,FALSE,185,,
96,焰煌,89,冰帝美露帕,73,迅雷鸟,FALSE,185,,
96,焰煌,89,君王美露帕,73,迅雷鸟,FALSE,185,,
98,魔渊龙,88,熔岩兽,73,迅雷鸟,FALSE,186,,
88,熔岩兽,98,魔渊龙,73,迅雷鸟,TRUE,186,,
91,白绒雪怪,96,焰煌,73,迅雷鸟,TRUE,187,,
97,雷冥鸟,90,雪猛犸,73,迅雷鸟,FALSE,187,,
90,雪猛犸,97,雷冥鸟,73,迅雷鸟,TRUE,187,,
96,焰煌,91,白绒雪怪,73,迅雷鸟,FALSE,187,,
90,森猛犸,98,魔渊龙,73,迅雷鸟,TRUE,188,,
90,雪猛犸,98,魔渊龙,73,迅雷鸟,TRUE,188,,
85,派克龙,103,暴电熊,73,迅雷鸟,TRUE,188,,
98,魔渊龙,90,雪猛犸,73,迅雷鸟,FALSE,188,,
103,暴电熊,85,派克龙,73,迅雷鸟,FALSE,188,,
98,魔渊龙,90,森猛犸,73,迅雷鸟,FALSE,188,,
104,黑月女王,85,派克龙,73,迅雷鸟,FALSE,189,,
85,派克龙,104,黑月女王,73,迅雷鸟,TRUE,189,,
85,派克龙,106,波鲁杰克斯,73,迅雷鸟,TRUE,191,,
103,暴电熊,88,寒霜兽,73,迅雷鸟,FALSE,191,,
89,冰帝美露帕,102,清雀,73,迅雷鸟,TRUE,191,,
85,佩克龙,106,波鲁杰克斯,73,迅雷鸟,TRUE,191,,
88,寒霜兽,103,暴电熊,73,迅雷鸟,TRUE,191,,
106,波鲁杰克斯,85,派克龙,73,迅雷鸟,FALSE,191,,
102,清雀,89,冰帝美露帕,73,迅雷鸟,FALSE,191,,
106,波鲁杰克斯,85,佩克龙,73,迅雷鸟,FALSE,191,,
104,黑月女王,88,寒霜兽,73,迅雷鸟,FALSE,192,,
104,百合女王,88,寒霜兽,73,迅雷鸟,FALSE,192,,
88,寒霜兽,104,黑月女王,73,迅雷鸟,TRUE,192,,
88,寒霜兽,104,百合女王,73,迅雷鸟,TRUE,192,,
106,波鲁杰克斯,88,熔岩兽,73,迅雷鸟,FALSE,194,,
88,熔岩兽,106,波鲁杰克斯,73,迅雷鸟,TRUE,194,,
106,波鲁杰克斯,90,雪猛犸,73,迅雷鸟,FALSE,196,,
106,波鲁杰克斯,90,森猛犸,73,迅雷鸟,FALSE,196,,
90,森猛犸,106,波鲁杰克斯,73,迅雷鸟,TRUE,196,,
99,冥铠蝎,97,雷冥鸟,73,迅雷鸟,FALSE,196,,
97,雷冥鸟,99,冥铠蝎,73,迅雷鸟,TRUE,196,,
90,雪猛犸,106,波鲁杰克斯,73,迅雷鸟,TRUE,196,,
99,冥铠蝎,98,魔渊龙,73,迅雷鸟,FALSE,197,,
98,魔渊龙,99,冥铠蝎,73,迅雷鸟,TRUE,197,,
110,唤冬兽,88,熔岩兽,73,迅雷鸟,FALSE,198,,
92,铠格力斯,106,波鲁杰克斯,73,迅雷鸟,TRUE,198,,
110,唤夜兽,88,熔岩兽,73,迅雷鸟,FALSE,198,,
106,波鲁杰克斯,92,铠格力斯,73,迅雷鸟,FALSE,198,,
88,熔岩兽,110,唤冬兽,73,迅雷鸟,TRUE,198,,
88,熔岩兽,110,唤夜兽,73,迅雷鸟,TRUE,198,,
88,熔岩兽,111,空涡龙,73,迅雷鸟,TRUE,199,,
101,覆海龙,98,魔渊龙,73,迅雷鸟,FALSE,199,,
98,魔渊龙,101,覆海龙,73,迅雷鸟,TRUE,199,,
111,空涡龙,88,熔岩兽,73,迅雷鸟,FALSE,199,,
98,魔渊龙,101,腾炎龙,73,迅雷鸟,TRUE,199,,
101,腾炎龙,98,魔渊龙,73,迅雷鸟,FALSE,199,,
90,森猛犸,110,唤冬兽,73,迅雷鸟,TRUE,200,,
90,雪猛犸,110,唤冬兽,73,迅雷鸟,TRUE,200,,
108,圣光骑士,92,铠格力斯,73,迅雷鸟,FALSE,200,,
110,唤冬兽,90,雪猛犸,73,迅雷鸟,FALSE,200,,
110,唤冬兽,90,森猛犸,73,迅雷鸟,FALSE,200,,
92,铠格力斯,108,圣光骑士,73,迅雷鸟,TRUE,200,,
109,混沌骑士,92,铠格力斯,73,迅雷鸟,FALSE,201,,
104,百合女王,97,雷冥鸟,73,迅雷鸟,FALSE,201,,
92,铠格力斯,109,混沌骑士,73,迅雷鸟,TRUE,201,,
97,雷冥鸟,104,百合女王,73,迅雷鸟,TRUE,201,,
110,唤冬兽,92,铠格力斯,73,迅雷鸟,FALSE,202,,
103,暴电熊,99,冥铠蝎,73,迅雷鸟,FALSE,202,,
110,唤夜兽,92,铠格力斯,73,迅雷鸟,FALSE,202,,
99,冥铠蝎,103,暴电熊,73,迅雷鸟,TRUE,202,,
107,异构格里芬,95,天羽龙,73,迅雷鸟,FALSE,202,,
95,天羽龙,107,异构格里芬,73,迅雷鸟,TRUE,202,,
92,铠格力斯,110,唤夜兽,73,迅雷鸟,TRUE,202,,
92,铠格力斯,110,唤冬兽,73,迅雷鸟,TRUE,202,,
108,圣光骑士,95,天羽龙,73,迅雷鸟,FALSE,203,,
92,铠格力斯,111,空涡龙,73,迅雷鸟,TRUE,203,,
104,黑月女王,99,冥铠蝎,73,迅雷鸟,FALSE,203,,
111,空涡龙,92,铠格力斯,73,迅雷鸟,FALSE,203,,
99,冥铠蝎,104,黑月女王,73,迅雷鸟,TRUE,203,,
95,天羽龙,108,圣光骑士,73,迅雷鸟,TRUE,203,,
95,天羽龙,109,混沌骑士,73,迅雷鸟,TRUE,204,,
109,混沌骑士,95,天羽龙,73,迅雷鸟,FALSE,204,,
95,天羽龙,110,唤夜兽,73,迅雷鸟,TRUE,205,,
110,唤冬兽,95,天羽龙,73,迅雷鸟,FALSE,205,,
95,天羽龙,110,唤冬兽,73,迅雷鸟,TRUE,205,,
110,唤夜兽,95,天羽龙,73,迅雷鸟,FALSE,205,,
111,空涡龙,95,天羽龙,73,迅雷鸟,FALSE,206,,
95,天羽龙,111,空涡龙,73,迅雷鸟,TRUE,206,,
106,波鲁杰克斯,101,覆海龙,73,迅雷鸟,FALSE,207,,
106,波鲁杰克斯,101,腾炎龙,73,迅雷鸟,FALSE,207,,
103,暴电熊,104,百合女王,73,迅雷鸟,TRUE,207,,
103,暴电熊,104,黑月女王,73,迅雷鸟,TRUE,207,,
102,朱雀,105,荷鲁斯,73,迅雷鸟,TRUE,207,,
104,百合女王,103,暴电熊,73,迅雷鸟,FALSE,207,,
101,腾炎龙,106,波鲁杰克斯,73,迅雷鸟,TRUE,207,,
104,黑月女王,103,暴电熊,73,迅雷鸟,FALSE,207,,
105,荷鲁斯,102,朱雀,73,迅雷鸟,FALSE,207,,
101,覆海龙,106,波鲁杰克斯,73,迅雷鸟,TRUE,207,,
104,黑月女王,104,百合女王,73,迅雷鸟,TRUE,208,,
104,百合女王,104,黑月女王,73,迅雷鸟,TRUE,208,,
110,唤冬兽,101,腾炎龙,73,迅雷鸟,FALSE,211,,
110,唤冬兽,101,覆海龙,73,迅雷鸟,FALSE,211,,
101,腾炎龙,110,唤夜兽,73,迅雷鸟,TRUE,211,,
101,覆海龙,110,唤冬兽,73,迅雷鸟,TRUE,211,,
101,覆海龙,110,唤夜兽,73,迅雷鸟,TRUE,211,,
101,腾炎龙,110,唤冬兽,73,迅雷鸟,TRUE,211,,
110,唤夜兽,101,覆海龙,73,迅雷鸟,FALSE,211,,
110,唤夜兽,101,腾炎龙,73,迅雷鸟,FALSE,211,,
105,荷鲁斯,107,异构格里芬,73,迅雷鸟,TRUE,212,,
107,异构格里芬,105,荷鲁斯,73,迅雷鸟,FALSE,212,,
105,荷鲁斯,108,圣光骑士,73,迅雷鸟,TRUE,213,,
108,圣光骑士,105,荷鲁斯,73,迅雷鸟,FALSE,213,,
109,混沌骑士,105,荷鲁斯,73,迅雷鸟,FALSE,214,,
105,荷鲁斯,109,混沌骑士,73,迅雷鸟,TRUE,214,,
110,唤夜兽,105,荷鲁斯,73,迅雷鸟,FALSE,215,,
105,荷鲁斯,110,唤夜兽,73,迅雷鸟,TRUE,215,,
111,空涡龙,105,荷鲁斯,73,迅雷鸟,FALSE,216,,
105,荷鲁斯,111,空涡龙,73,迅雷鸟,TRUE,216,,
11,企丸王,13,叶泥泥(特殊),59,严冬鹿,TRUE,24,,
13,叶泥泥(特殊),11,企丸王,59,严冬鹿,FALSE,24,,
13,叶泥泥,11,企丸王,59,严冬鹿,FALSE,24,,
11,企丸王,13,叶泥泥,59,严冬鹿,TRUE,24,,
11,企丸王,19,寐魔,59,严冬鹿,TRUE,30,,
19,寐魔,11,企丸王,59,严冬鹿,FALSE,30,,
33,叶胖达,6,冲浪鸭,59,严冬鹿,FALSE,39,,
6,冲浪鸭,33,叶胖达,59,严冬鹿,TRUE,39,,
6,冲浪鸭,38,疾风隼,59,严冬鹿,TRUE,44,,
38,疾风隼,6,冲浪鸭,59,严冬鹿,FALSE,44,,
33,雷胖达,12,冰刺鼠,59,严冬鹿,FALSE,45,,
12,冰刺鼠,33,雷胖达,59,严冬鹿,TRUE,45,,
12,电棘鼠,33,雷胖达,59,严冬鹿,TRUE,45,,
33,雷胖达,12,电棘鼠,59,严冬鹿,FALSE,45,,
51,女皇蜂,4,翠叶鼠,59,严冬鹿,FALSE,55,,
4,翠叶鼠,51,女皇蜂,59,严冬鹿,TRUE,55,,
8,新叶猿,52,笑魇猫,59,严冬鹿,TRUE,60,,
52,笑魇猫,8,新叶猿,59,严冬鹿,FALSE,60,,
25,鲁米儿,36,美露帕,59,严冬鹿,TRUE,61,,
40,暗魔羊,21,露娜蒂,59,严冬鹿,FALSE,61,,
21,露娜蒂,40,暗魔羊,59,严冬鹿,TRUE,61,,
36,美露帕,25,鲁米儿,59,严冬鹿,FALSE,61,,
33,叶胖达,30,荆棘魔仙,59,严冬鹿,FALSE,63,,
58,火麒麟,5,火绒狐,59,严冬鹿,FALSE,63,,
30,荆棘魔仙,33,叶胖达,59,严冬鹿,TRUE,63,,
5,火绒狐,58,火麒麟,59,严冬鹿,TRUE,63,,
54,毛老爹,10,企丸丸,59,严冬鹿,FALSE,64,,
10,企丸丸,54,毛老爹,59,严冬鹿,TRUE,64,,
13,叶泥泥(特殊),52,笑魇猫,59,严冬鹿,TRUE,65,,
38,疾风隼,27,炸蛋鸟,59,严冬鹿,FALSE,65,,
13,叶泥泥,52,笑魇猫,59,严冬鹿,TRUE,65,,
27,炸蛋鸟,38,疾风隼,59,严冬鹿,TRUE,65,,
52,笑魇猫,13,叶泥泥(特殊),59,严冬鹿,FALSE,65,,
52,笑魇猫,13,叶泥泥,59,严冬鹿,FALSE,65,,
25,鲁米儿,43,趴趴鲶,59,严冬鹿,TRUE,68,,
43,趴趴鲶,25,鲁米儿,59,严冬鹿,FALSE,68,,
58,火麒麟,15,啼卡尔,59,严冬鹿,FALSE,73,,
15,啼卡尔,58,火麒麟,59,严冬鹿,TRUE,73,,
27,炸蛋鸟,54,毛老爹,59,严冬鹿,TRUE,81,,
54,毛老爹,27,炸蛋鸟,59,严冬鹿,FALSE,81,,
51,女皇蜂,32,冰缚灵,59,严冬鹿,FALSE,83,,
51,女皇蜂,32,吊缚灵,59,严冬鹿,FALSE,83,,
32,吊缚灵,51,女皇蜂,59,严冬鹿,TRUE,83,,
32,冰缚灵,51,女皇蜂,59,严冬鹿,TRUE,83,,
25,鲁米儿,59,严冬鹿,59,严冬鹿,TRUE,84,,
59,严冬鹿,25,鲁米儿,59,严冬鹿,FALSE,84,,
74,燧火鸟,12,电棘鼠,59,严冬鹿,FALSE,86,,
1,棉悠悠,85,佩克龙,59,严冬鹿,TRUE,86,,
12,电棘鼠,74,燧火鸟,59,严冬鹿,TRUE,86,,
85,佩克龙,1,棉悠悠,59,严冬鹿,FALSE,86,,
8,新叶猿,82,碧海龙,59,严冬鹿,TRUE,90,,
82,碧海龙,8,新叶猿,59,严冬鹿,FALSE,90,,
74,燧火鸟,17,瞅什魔,59,严冬鹿,FALSE,91,,
1,棉悠悠,90,雪猛犸,59,严冬鹿,TRUE,91,,
20,草莽猪,71,霜歌龙,59,严冬鹿,TRUE,91,,
71,霜歌龙,20,草莽猪,59,严冬鹿,FALSE,91,,
17,瞅什魔,74,燧火鸟,59,严冬鹿,TRUE,91,,
90,雪猛犸,1,棉悠悠,59,严冬鹿,FALSE,91,,
90,森猛犸,2,捣蛋猫,59,严冬鹿,FALSE,92,,
2,捣蛋猫,90,雪猛犸,59,严冬鹿,TRUE,92,,
88,熔岩兽,4,翠叶鼠,59,严冬鹿,FALSE,92,,
90,雪猛犸,2,捣蛋猫,59,严冬鹿,FALSE,92,,
2,捣蛋猫,90,森猛犸,59,严冬鹿,TRUE,92,,
4,翠叶鼠,88,熔岩兽,59,严冬鹿,TRUE,92,,
61,苍焰狼,35,灌木羊,59,严冬鹿,FALSE,96,,
67,碎岩龟,29,波霸牛,59,严冬鹿,FALSE,96,,
35,灌木羊,61,苍焰狼,59,严冬鹿,TRUE,96,,
29,波霸牛,67,碎岩龟,59,严冬鹿,TRUE,96,,
61,苍焰狼,37,紫霞鹿,59,严冬鹿,FALSE,98,,
37,紫霞鹿,61,苍焰狼,59,严冬鹿,TRUE,98,,
80,水灵龙,19,寐魔,59,严冬鹿,FALSE,99,,
64,花冠龙,35,灌木羊,59,严冬鹿,FALSE,99,,
35,灌木羊,64,花冠龙,59,严冬鹿,TRUE,99,,
92,铠格力斯,7,伏特喵,59,严冬鹿,FALSE,99,,
7,伏特喵,92,铠格力斯,59,严冬鹿,TRUE,99,,
19,寐魔,80,水灵龙,59,严冬鹿,TRUE,99,,
34,棉花糖,65,滑水蛇,59,严冬鹿,TRUE,99,,
65,滑水蛇,34,棉花糖,59,严冬鹿,FALSE,99,,
95,天羽龙,5,火绒狐,59,严冬鹿,FALSE,100,,
56,雷角马,44,黑鸦隐士,59,严冬鹿,FALSE,100,,
44,黑鸦隐士,56,雷角马,59,严冬鹿,TRUE,100,,
5,火绒狐,95,天羽龙,59,严冬鹿,TRUE,100,,
16,壶小象,85,派克龙,59,严冬鹿,TRUE,101,,
85,派克龙,16,壶小象,59,严冬鹿,FALSE,101,,
26,猎狼,75,暗巫猫,59,严冬鹿,TRUE,101,,
55,疾旋鼬,46,月镰魔,59,严冬鹿,FALSE,101,,
46,月镰魔,55,疾旋鼬,59,严冬鹿,TRUE,101,,
75,暗巫猫,26,猎狼,59,严冬鹿,FALSE,101,,
31,红小鲨,71,烽歌龙,59,严冬鹿,TRUE,102,,
99,冥铠蝎,3,皮皮鸡,59,严冬鹿,FALSE,102,,
80,精灵龙,22,遁地鼠,59,严冬鹿,FALSE,102,,
3,皮皮鸡,99,冥铠蝎,59,严冬鹿,TRUE,102,,
80,水灵龙,22,遁地鼠,59,严冬鹿,FALSE,102,,
95,天羽龙,7,伏特喵,59,严冬鹿,FALSE,102,,
71,烽歌龙,31,红小鲨,59,严冬鹿,FALSE,102,,
7,伏特喵,95,天羽龙,59,严冬鹿,TRUE,102,,
22,遁地鼠,80,水灵龙,59,严冬鹿,TRUE,102,,
22,遁地鼠,80,精灵龙,59,严冬鹿,TRUE,102,,
71,烽歌龙,31,鲨小子,59,严冬鹿,FALSE,102,,
31,鲨小子,71,烽歌龙,59,严冬鹿,TRUE,102,,
14,玉藻狐,90,森猛犸,59,严冬鹿,TRUE,104,,
67,碎岩龟,37,祇岳鹿,59,严冬鹿,FALSE,104,,
90,森猛犸,14,玉藻狐,59,严冬鹿,FALSE,104,,
37,祇岳鹿,67,碎岩龟,59,严冬鹿,TRUE,104,,
57,吹雪狐,48,山岳射手,59,严冬鹿,FALSE,105,,
48,山岳射手,57,吹雪狐,59,严冬鹿,TRUE,105,,
50,骑士蜂,56,雷角马,59,严冬鹿,TRUE,106,,
56,雷角马,50,骑士蜂,59,严冬鹿,FALSE,106,,
3,皮皮鸡,104,百合女王,59,严冬鹿,TRUE,107,,
104,百合女王,3,皮皮鸡,59,严冬鹿,FALSE,107,,
90,森猛犸,18,米露菲,59,严冬鹿,FALSE,108,,
18,米露菲,90,森猛犸,59,严冬鹿,TRUE,108,,
48,羽箭射手,60,霹雳犬,59,严冬鹿,TRUE,108,,
60,霹雳犬,48,羽箭射手,59,严冬鹿,FALSE,108,,
85,佩克龙,24,喵丝特,59,严冬鹿,FALSE,109,,
85,派克龙,24,喵丝特,59,严冬鹿,FALSE,109,,
24,喵丝特,85,派克龙,59,严冬鹿,TRUE,109,,
24,喵丝特,85,佩克龙,59,严冬鹿,TRUE,109,,
46,月镰魔,64,雷冠龙,59,严冬鹿,TRUE,110,,
64,雷冠龙,46,月镰魔,59,严冬鹿,FALSE,110,,
24,冰丝特,88,熔岩兽,59,严冬鹿,TRUE,112,,
88,熔岩兽,24,冰丝特,59,严冬鹿,FALSE,112,,
23,勾魂鱿,89,君王美露帕,59,严冬鹿,TRUE,112,,
89,君王美露帕,23,勾魂鱿,59,严冬鹿,FALSE,112,,
23,勾魂鱿,91,白绒雪怪,59,严冬鹿,TRUE,114,,
91,白绒雪怪,23,勾魂鱿,59,严冬鹿,FALSE,114,,
84,狱阎王,31,鲨小子,59,严冬鹿,FALSE,115,,
14,玉藻狐,101,腾炎龙,59,严冬鹿,TRUE,115,,
14,玉藻狐,101,覆海龙,59,严冬鹿,TRUE,115,,
16,壶小象,99,冥铠蝎,59,严冬鹿,TRUE,115,,
99,冥铠蝎,16,壶小象,59,严冬鹿,FALSE,115,,
101,覆海龙,14,玉藻狐,59,严冬鹿,FALSE,115,,
101,腾炎龙,14,玉藻狐,59,严冬鹿,FALSE,115,,
86,海誓龙,29,波霸牛,59,严冬鹿,FALSE,115,,
31,鲨小子,84,狱阎王,59,严冬鹿,TRUE,115,,
29,波霸牛,86,海誓龙,59,严冬鹿,TRUE,115,,
45,热血蜥,71,霜歌龙,59,严冬鹿,TRUE,116,,
40,炎魔羊,76,焰巫狐,59,严冬鹿,TRUE,116,,
68,猫蝠怪,48,山岳射手,59,严冬鹿,FALSE,116,,
48,山岳射手,68,猫蝠怪,59,严冬鹿,TRUE,116,,
71,霜歌龙,45,热血蜥,59,严冬鹿,FALSE,116,,
76,焰巫狐,40,炎魔羊,59,严冬鹿,FALSE,116,,
45,朋克蜥,72,浪刃武士,59,严冬鹿,TRUE,117,,
89,君王美露帕,28,波娜兔,59,严冬鹿,FALSE,117,,
72,浪刃武士,45,朋克蜥,59,严冬鹿,FALSE,117,,
28,波娜兔,89,君王美露帕,59,严冬鹿,TRUE,117,,
39,姬小兔,79,绸笠蛾,59,严冬鹿,TRUE,118,,
59,严冬鹿,59,严冬鹿,59,严冬鹿,TRUE,118,,
79,绸笠蛾,39,姬小兔,59,严冬鹿,FALSE,118,,
101,覆海龙,18,米露菲,59,严冬鹿,FALSE,119,,
89,冰帝美露帕,30,荆棘魔仙,59,严冬鹿,FALSE,119,,
18,米露菲,101,覆海龙,59,严冬鹿,TRUE,119,,
28,波娜兔,91,绿苔绒怪,59,严冬鹿,TRUE,119,,
91,绿苔绒怪,28,波娜兔,59,严冬鹿,FALSE,119,,
30,荆棘魔仙,89,冰帝美露帕,59,严冬鹿,TRUE,119,,
105,荷鲁斯,15,啼卡尔,59,严冬鹿,FALSE,120,,
15,啼卡尔,105,荷鲁斯,59,严冬鹿,TRUE,120,,
100,阿努比斯,21,露娜蒂,59,严冬鹿,FALSE,121,,
21,露娜蒂,100,阿努比斯,59,严冬鹿,TRUE,121,,
105,荷鲁斯,17,瞅什魔,59,严冬鹿,FALSE,122,,
81,火灵儿,41,幻悦蝶,59,严冬鹿,FALSE,122,,
36,美露帕,86,连理龙,59,严冬鹿,TRUE,122,,
86,连理龙,36,美露帕,59,严冬鹿,FALSE,122,,
81,水灵儿,41,幻悦蝶,59,严冬鹿,FALSE,122,,
41,幻悦蝶,81,水灵儿,59,严冬鹿,TRUE,122,,
17,瞅什魔,105,荷鲁斯,59,严冬鹿,TRUE,122,,
41,幻悦蝶,81,火灵儿,59,严冬鹿,TRUE,122,,
37,祇岳鹿,86,连理龙,59,严冬鹿,TRUE,123,,
86,连理龙,37,祇岳鹿,59,严冬鹿,FALSE,123,,
37,紫霞鹿,86,海誓龙,59,严冬鹿,TRUE,123,,
86,海誓龙,37,紫霞鹿,59,严冬鹿,FALSE,123,,
32,冰缚灵,92,铠格力斯,59,严冬鹿,TRUE,124,,
92,铠格力斯,32,冰缚灵,59,严冬鹿,FALSE,124,,
92,铠格力斯,32,吊缚灵,59,严冬鹿,FALSE,124,,
32,吊缚灵,92,铠格力斯,59,严冬鹿,TRUE,124,,
101,腾炎龙,24,冰丝特,59,严冬鹿,FALSE,125,,
24,冰丝特,101,覆海龙,59,严冬鹿,TRUE,125,,
24,冰丝特,101,腾炎龙,59,严冬鹿,TRUE,125,,
101,覆海龙,24,冰丝特,59,严冬鹿,FALSE,125,,
62,雷鸣童子,65,流沙蛇,59,严冬鹿,TRUE,127,,
65,流沙蛇,62,雷鸣童子,59,严冬鹿,FALSE,127,,
39,姬小兔,89,冰帝美露帕,59,严冬鹿,TRUE,128,,
58,火麒麟,70,融焰娘,59,严冬鹿,TRUE,128,,
70,融焰娘,58,火麒麟,59,严冬鹿,FALSE,128,,
84,狱阎王,44,黑鸦隐士,59,严冬鹿,FALSE,128,,
89,冰帝美露帕,39,姬小兔,59,严冬鹿,FALSE,128,,
44,黑鸦隐士,84,狱阎王,59,严冬鹿,TRUE,128,,
86,连理龙,43,趴趴鲶,59,严冬鹿,FALSE,129,,
43,趴趴鲶,86,连理龙,59,严冬鹿,TRUE,129,,
53,毛掸儿,79,绸笠蛾,59,严冬鹿,TRUE,132,,
79,绸笠蛾,53,毛掸儿,59,严冬鹿,FALSE,132,,
64,花冠龙,69,博爱蜥,59,严冬鹿,TRUE,133,,
64,雷冠龙,69,博爱蜥,59,严冬鹿,TRUE,133,,
69,博爱蜥,64,花冠龙,59,严冬鹿,FALSE,133,,
49,铁拳猿,84,狱焰王,59,严冬鹿,TRUE,133,,
84,狱焰王,49,铁拳猿,59,严冬鹿,FALSE,133,,
69,博爱蜥,64,雷冠龙,59,严冬鹿,FALSE,133,,
100,阿努比斯,34,棉花糖,59,严冬鹿,FALSE,134,,
57,吹雪狐,77,踏春兔,59,严冬鹿,TRUE,134,,
34,棉花糖,100,阿努比斯,59,严冬鹿,TRUE,134,,
77,踏春兔,57,吹雪狐,59,严冬鹿,FALSE,134,,
63,秘斯媞雅,72,浪刃武士,59,严冬鹿,TRUE,135,,
72,浪刃武士,63,秘斯媞雅,59,严冬鹿,FALSE,135,,
62,雷鸣童子,80,精灵龙,59,严冬鹿,TRUE,142,,
80,精灵龙,62,雷鸣童子,59,严冬鹿,FALSE,142,,
53,毛掸儿,91,白绒雪怪,59,严冬鹿,TRUE,144,,
91,白绒雪怪,53,毛掸儿,59,严冬鹿,FALSE,144,,
78,薇莉塔,75,暗巫猫,59,严冬鹿,FALSE,153,,
75,暗巫猫,78,薇莉塔,59,严冬鹿,TRUE,153,,
94,夜幕魔蝠,60,霹雳犬,59,严冬鹿,FALSE,154,,
60,霹雳犬,94,夜幕魔蝠,59,严冬鹿,TRUE,154,,
94,夜幕魔蝠,68,猫蝠怪,59,严冬鹿,FALSE,162,,
68,猫蝠怪,94,夜幕魔蝠,59,严冬鹿,TRUE,162,,
84,狱焰王,78,薇莉塔,59,严冬鹿,FALSE,162,,
78,薇莉塔,84,狱焰王,59,严冬鹿,TRUE,162,,
81,水灵儿,82,碧海龙,59,严冬鹿,TRUE,163,,
82,碧海龙,81,水灵儿,59,严冬鹿,FALSE,163,,
70,融焰娘,95,天羽龙,59,严冬鹿,TRUE,165,,
95,天羽龙,70,融焰娘,59,严冬鹿,FALSE,165,,
81,火灵儿,91,绿苔绒怪,59,严冬鹿,TRUE,172,,
91,绿苔绒怪,81,火灵儿,59,严冬鹿,FALSE,172,,
87,花丽娜,93,云海鹿,59,严冬鹿,TRUE,180,,
93,云海鹿,87,花丽娜,59,严冬鹿,FALSE,180,,
56,雷角马,11,企丸王,40,炎魔羊,FALSE,67,,
11,企丸王,56,雷角马,40,炎魔羊,TRUE,67,,
42,炽焰牛,33,雷胖达,40,炎魔羊,FALSE,75,,
33,叶胖达,42,炽焰牛,40,炎魔羊,TRUE,75,,
42,炽焰牛,33,叶胖达,40,炎魔羊,FALSE,75,,
33,雷胖达,42,炽焰牛,40,炎魔羊,TRUE,75,,
51,女皇蜂,25,鲁米儿,40,炎魔羊,FALSE,76,,
25,鲁米儿,51,女皇蜂,40,炎魔羊,TRUE,76,,
42,炽焰牛,38,疾风隼,40,炎魔羊,FALSE,80,,
40,炎魔羊,40,暗魔羊,40,炎魔羊,TRUE,80,,
38,疾风隼,42,炽焰牛,40,炎魔羊,TRUE,80,,
40,暗魔羊,40,炎魔羊,40,炎魔羊,TRUE,80,,
40,炎魔羊,40,炎魔羊,40,炎魔羊,TRUE,80,,
11,企丸王,71,烽歌龙,40,炎魔羊,TRUE,82,,
71,烽歌龙,11,企丸王,40,炎魔羊,FALSE,82,,
25,鲁米儿,58,火麒麟,40,炎魔羊,TRUE,83,,
58,火麒麟,25,鲁米儿,40,炎魔羊,FALSE,83,,
75,暗巫猫,11,企丸王,40,炎魔羊,FALSE,86,,
11,企丸王,75,暗巫猫,40,炎魔羊,TRUE,86,,
36,美露帕,51,女皇蜂,40,炎魔羊,TRUE,87,,
51,女皇蜂,36,美露帕,40,炎魔羊,FALSE,87,,
33,叶胖达,55,疾旋鼬,40,炎魔羊,TRUE,88,,
55,疾旋鼬,33,叶胖达,40,炎魔羊,FALSE,88,,
33,雷胖达,55,疾旋鼬,40,炎魔羊,TRUE,88,,
55,疾旋鼬,33,雷胖达,40,炎魔羊,FALSE,88,,
37,祇岳鹿,51,女皇蜂,40,炎魔羊,TRUE,88,,
51,女皇蜂,37,祇岳鹿,40,炎魔羊,FALSE,88,,
57,吹雪狐,33,叶胖达,40,炎魔羊,FALSE,90,,
33,叶胖达,57,吹雪狐,40,炎魔羊,TRUE,90,,
58,邪麒麟,35,灌木羊,40,炎魔羊,FALSE,93,,
35,灌木羊,58,邪麒麟,40,炎魔羊,TRUE,93,,
38,疾风隼,55,疾旋鼬,40,炎魔羊,TRUE,93,,
55,疾旋鼬,38,疾风隼,40,炎魔羊,FALSE,93,,
61,苍焰狼,33,雷胖达,40,炎魔羊,FALSE,94,,
33,雷胖达,61,苍焰狼,40,炎魔羊,TRUE,94,,
43,趴趴鲶,51,女皇蜂,40,炎魔羊,TRUE,94,,
51,女皇蜂,43,趴趴鲶,40,炎魔羊,FALSE,94,,
57,吹雪狐,38,疾风隼,40,炎魔羊,FALSE,95,,
11,企丸王,84,狱阎王,40,炎魔羊,TRUE,95,,
84,狱焰王,11,企丸王,40,炎魔羊,FALSE,95,,
38,疾风隼,57,吹雪狐,40,炎魔羊,TRUE,95,,
11,企丸王,84,狱焰王,40,炎魔羊,TRUE,95,,
